Data Start: 2025-10-04 09:25:19
Data End: 2025-10-04 09:43:58
Devicename: Multi Plankton Sampler MPS
IdentNo.: 5715

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: 3.067929E+3  Cal1: -5.655204E-2  Cal2: 5.574653E-7  Cal3: -3.003592E+0  Cal4: 1.484468E-4  Cal5: -1.375348E-9  Cal6: -2.595825E-1  Cal7: 7.258593E-2  Cal8: 1.46553E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0 to 9.9

Flow out [m/s]
Range1: 0.0 to 9.9

Flow ratio [%]
Range1: 0.00 to 200.00

Temperature [°C]
Range1: -2.000 to 32.000  Cal0: -2.43644E+0  Cal1: 5.90671E-4  Cal2: 0E+0

Conductivity [mS/cm]
Range1: 0.000 to 65.000  Cal0: -3.29545E-1  Cal1: 1.17396E-3  Cal2: 6.6904E-11

Salinity [PSU]
Range1: 0.000 to 94.000

Sound Vel. [m/s]
Range1: 1400.00 to 1600.00

Density [kg/m³]
Range1: 900.00 to 1100.00

Spec. Cond. [mS/cm]
Range1: 0.000 to 65.000

Header Comment

Ship:	James Cook	
Cruise:	JC28302
Station: RB_e		
Cast:	3	
Position:42 52.681 N 65 18.838 W		
Operator:C. Johnson	


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Temperature [°C]	Conductivity [mS/cm]	Salinity [PSU]	Sound Vel. [m/s]	Density [kg/m³]	Spec. Cond. [mS/cm]	Latitude	Longitude	UTC	Comments  [Index]
09:27:48	0	0.5	0	0.0	0.0	0.00	17.744	-0.002	0.000	1475.23	998.65	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:53	
09:27:49	0	0.5	0	0.0	0.0	0.00	17.730	-0.002	0.000	1475.18	998.65	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:54	
09:27:50	0	0.5	0	0.0	0.0	0.00	17.733	-0.002	0.000	1475.19	998.65	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:55	
09:27:51	0	0.5	0	0.0	0.0	0.00	17.749	-0.001	0.000	1475.24	998.65	-0.001	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:56	
09:27:52	0	0.5	0	0.0	0.0	0.00	17.763	-0.002	0.000	1475.29	998.64	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:27:57	
09:27:53	0	0.5	0	0.0	0.0	0.00	17.789	-0.002	0.000	1475.37	998.64	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:27:58	
09:27:54	0	0.5	0	0.0	0.0	0.00	17.835	-0.002	0.000	1475.52	998.63	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:27:59	
09:27:55	0	0.5	0	0.0	0.0	0.00	17.810	-0.002	0.000	1475.44	998.63	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:28:00	
09:27:56	0	0.5	0	0.0	0.0	0.00	17.802	-0.002	0.000	1475.42	998.64	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:28:01	
09:27:57	0	0.5	0	0.0	0.0	0.00	17.778	-0.002	0.000	1475.34	998.64	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:28:02	
09:27:58	0	0.5	0	0.0	0.0	0.00	17.774	-0.002	0.000	1475.32	998.64	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:28:03	
09:27:59	0	0.5	0	0.0	0.0	0.00	17.772	-0.002	0.000	1475.32	998.64	-0.002	42°52'40.90'' N	65°18'49.84'' W	2025-10-04 12:28:04	
09:28:00	0	0.5	0	0.0	0.0	0.00	17.773	-0.002	0.000	1475.32	998.64	-0.002	42°52'40.90'' N	65°18'49.84'' W	2025-10-04 12:28:05	
09:28:01	0	0.4	0	0.0	0.0	0.00	17.784	-0.002	0.000	1475.36	998.64	-0.002	42°52'40.90'' N	65°18'49.84'' W	2025-10-04 12:28:06	
09:28:02	0	0.5	0	0.0	0.0	0.00	17.805	-0.002	0.000	1475.43	998.63	-0.002	42°52'40.90'' N	65°18'49.84'' W	2025-10-04 12:28:07	
09:28:03	0	0.5	0	0.0	0.0	0.00	17.820	-0.002	0.000	1475.47	998.63	-0.002	42°52'40.90'' N	65°18'49.84'' W	2025-10-04 12:28:08	
09:28:04	0	0.5	0	0.0	0.0	0.00	17.799	-0.002	0.000	1475.40	998.64	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:28:09	
09:28:05	0	0.5	0	0.0	0.0	0.00	17.761	-0.002	0.000	1475.28	998.64	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:28:10	
09:28:06	0	0.5	0	0.0	0.0	0.00	17.757	-0.002	0.000	1475.27	998.64	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:28:11	
09:28:07	0	0.5	0	0.0	0.0	0.00	17.763	-0.002	0.000	1475.29	998.64	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:28:12	
09:28:08	0	0.5	0	0.0	0.0	0.00	17.767	-0.002	0.000	1475.30	998.64	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:28:13	
09:28:09	0	0.5	0	0.0	0.0	0.00	17.755	-0.002	0.000	1475.26	998.64	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:28:14	
09:28:10	0	0.5	0	0.0	0.0	0.00	17.738	-0.002	0.000	1475.21	998.65	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:28:15	
09:28:11	0	0.5	0	0.0	0.0	0.00	17.721	-0.002	0.000	1475.15	998.65	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:28:16	
09:28:12	0	0.5	0	0.0	0.0	0.00	17.729	-0.002	0.000	1475.18	998.65	-0.002	42°52'40.90'' N	65°18'49.84'' W	2025-10-04 12:28:17	
09:28:13	0	0.5	0	0.0	0.0	0.00	17.738	-0.002	0.000	1475.21	998.65	-0.002	42°52'40.90'' N	65°18'49.84'' W	2025-10-04 12:28:18	
09:28:14	0	0.5	0	0.0	0.0	0.00	17.750	-0.002	0.000	1475.25	998.65	-0.002	42°52'40.90'' N	65°18'49.84'' W	2025-10-04 12:28:19	
09:28:15	0	0.5	0	0.0	0.0	0.00	17.762	-0.002	0.000	1475.29	998.64	-0.002	42°52'40.89'' N	65°18'49.84'' W	2025-10-04 12:28:20	
09:28:16	0	0.5	0	0.0	0.0	0.00	17.766	-0.002	0.000	1475.30	998.64	-0.002	42°52'40.89'' N	65°18'49.84'' W	2025-10-04 12:28:21	
09:28:17	0	0.5	0	0.0	0.0	0.00	17.757	-0.002	0.000	1475.27	998.64	-0.002	42°52'40.89'' N	65°18'49.85'' W	2025-10-04 12:28:22	
09:28:18	0	0.5	0	0.0	0.0	0.00	17.768	-0.002	0.000	1475.30	998.64	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:28:23	
09:28:19	0	0.5	0	0.0	0.0	0.00	17.795	-0.002	0.000	1475.39	998.64	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:28:24	
09:28:20	0	0.5	0	0.0	0.0	0.00	17.827	-0.002	0.000	1475.50	998.63	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:28:25	
09:28:21	0	0.5	0	0.0	0.0	0.00	17.863	-0.002	0.000	1475.61	998.62	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:28:26	
09:28:22	0	0.5	0	0.0	0.0	0.00	17.871	-0.002	0.000	1475.64	998.62	-0.002	42°52'40.90'' N	65°18'49.86'' W	2025-10-04 12:28:27	
09:28:23	0	0.5	0	0.0	0.0	0.00	17.889	-0.002	0.000	1475.70	998.62	-0.002	42°52'40.90'' N	65°18'49.85'' W	2025-10-04 12:28:28	
09:28:24	0	0.5	0	0.0	0.0	0.00	17.906	-0.002	0.000	1475.75	998.62	-0.002	42°52'40.89'' N	65°18'49.85'' W	2025-10-04 12:28:29	
09:28:25	0	0.5	0	0.0	0.0	0.00	17.915	-0.002	0.000	1475.78	998.61	-0.002	42°52'40.89'' N	65°18'49.85'' W	2025-10-04 12:28:30	
09:28:26	0	0.5	0	0.0	0.0	0.00	17.898	-0.002	0.000	1475.73	998.62	-0.002	42°52'40.89'' N	65°18'49.85'' W	2025-10-04 12:28:31	
09:28:27	0	0.5	0	0.0	0.0	0.00	17.860	-0.002	0.000	1475.60	998.62	-0.002	42°52'40.89'' N	65°18'49.85'' W	2025-10-04 12:28:32	
09:28:28	0	0.5	0	0.0	0.0	0.00	17.822	-0.002	0.000	1475.48	998.63	-0.002	42°52'40.88'' N	65°18'49.85'' W	2025-10-04 12:28:33	
09:28:29	0	0.5	0	0.0	0.0	0.00	17.821	-0.002	0.000	1475.48	998.63	-0.002	42°52'40.88'' N	65°18'49.85'' W	2025-10-04 12:28:34	
09:28:30	0	0.5	0	0.0	0.0	0.00	17.817	-0.002	0.000	1475.46	998.63	-0.002	42°52'40.89'' N	65°18'49.85'' W	2025-10-04 12:28:35	
09:28:31	0	0.5	0	0.0	0.0	0.00	17.769	-0.002	0.000	1475.31	998.64	-0.002	42°52'40.89'' N	65°18'49.86'' W	2025-10-04 12:28:36	
09:28:32	0	0.5	0	0.0	0.0	0.00	17.714	-0.002	0.000	1475.13	998.65	-0.002	42°52'40.89'' N	65°18'49.86'' W	2025-10-04 12:28:37	
09:28:33	0	0.5	0	0.0	0.0	0.00	17.668	-0.002	0.000	1474.98	998.66	-0.002	42°52'40.89'' N	65°18'49.86'' W	2025-10-04 12:28:38	
09:28:34	0	0.5	0	0.0	0.0	0.00	17.630	-0.002	0.000	1474.86	998.67	-0.002	42°52'40.89'' N	65°18'49.86'' W	2025-10-04 12:28:39	
09:28:35	0	0.5	0	0.0	0.0	0.00	17.612	-0.002	0.000	1474.80	998.67	-0.002	42°52'40.88'' N	65°18'49.86'' W	2025-10-04 12:28:40	
09:28:36	0	0.5	0	0.0	0.0	0.00	17.590	-0.002	0.000	1474.72	998.67	-0.002	42°52'40.88'' N	65°18'49.86'' W	2025-10-04 12:28:41	
09:28:37	0	0.5	0	0.0	0.0	0.00	17.579	-0.002	0.000	1474.69	998.68	-0.002	42°52'40.88'' N	65°18'49.86'' W	2025-10-04 12:28:42	
09:28:38	0	0.5	0	0.0	0.0	0.00	17.582	-0.002	0.000	1474.70	998.68	-0.002	42°52'40.88'' N	65°18'49.86'' W	2025-10-04 12:28:43	
09:28:39	0	0.5	0	0.0	0.0	0.00	17.578	-0.002	0.000	1474.68	998.68	-0.002	42°52'40.88'' N	65°18'49.86'' W	2025-10-04 12:28:44	
09:28:40	0	0.5	0	0.0	0.0	0.00	17.597	-0.002	0.000	1474.75	998.67	-0.002	42°52'40.88'' N	65°18'49.86'' W	2025-10-04 12:28:45	
09:28:41	0	0.5	0	0.0	0.0	0.00	17.602	-0.002	0.000	1474.76	998.67	-0.002	42°52'40.88'' N	65°18'49.87'' W	2025-10-04 12:28:46	
09:28:42	0	0.5	0	0.0	0.0	0.00	17.565	-0.002	0.000	1474.64	998.68	-0.002	42°52'40.88'' N	65°18'49.87'' W	2025-10-04 12:28:47	
09:28:43	0	0.5	0	0.0	0.0	0.00	17.529	-0.002	0.000	1474.52	998.68	-0.002	42°52'40.88'' N	65°18'49.87'' W	2025-10-04 12:28:48	
09:28:44	0	0.5	0	0.0	0.0	0.00	17.489	-0.002	0.000	1474.39	998.69	-0.002	42°52'40.88'' N	65°18'49.87'' W	2025-10-04 12:28:49	
09:28:45	0	0.5	0	0.0	0.0	0.00	17.446	-0.002	0.000	1474.25	998.70	-0.002	42°52'40.88'' N	65°18'49.87'' W	2025-10-04 12:28:50	
09:28:46	0	0.5	0	0.0	0.0	0.00	17.392	-0.002	0.000	1474.07	998.71	-0.002	42°52'40.88'' N	65°18'49.87'' W	2025-10-04 12:28:51	
09:28:47	0	0.5	0	0.0	0.0	0.00	17.353	-0.002	0.000	1473.94	998.72	-0.002	42°52'40.88'' N	65°18'49.87'' W	2025-10-04 12:28:52	
09:28:48	0	0.5	0	0.0	0.0	0.00	17.316	-0.002	0.000	1473.82	998.72	-0.002	42°52'40.88'' N	65°18'49.88'' W	2025-10-04 12:28:53	
09:28:49	0	0.5	0	0.0	0.0	0.00	17.295	-0.002	0.000	1473.75	998.73	-0.002	42°52'40.88'' N	65°18'49.88'' W	2025-10-04 12:28:54	
09:28:50	0	0.5	0	0.0	0.0	0.00	17.288	-0.002	0.000	1473.73	998.73	-0.002	42°52'40.88'' N	65°18'49.87'' W	2025-10-04 12:28:55	
09:28:51	0	0.5	0	0.0	0.0	0.00	17.284	-0.002	0.000	1473.72	998.73	-0.002	42°52'40.88'' N	65°18'49.87'' W	2025-10-04 12:28:56	
09:28:52	0	0.5	0	0.0	0.0	0.00	17.278	-0.001	0.000	1473.70	998.73	-0.001	42°52'40.88'' N	65°18'49.87'' W	2025-10-04 12:28:57	
09:28:53	0	0.5	0	0.0	0.0	0.00	17.260	-0.002	0.000	1473.64	998.73	-0.002	42°52'40.88'' N	65°18'49.87'' W	2025-10-04 12:28:58	
09:28:54	0	0.5	0	0.0	0.0	0.00	17.233	-0.002	0.000	1473.55	998.74	-0.002	42°52'40.88'' N	65°18'49.87'' W	2025-10-04 12:28:59	
09:28:55	0	0.5	0	0.0	0.0	0.00	17.235	-0.002	0.000	1473.56	998.74	-0.002	42°52'40.88'' N	65°18'49.88'' W	2025-10-04 12:29:00	
09:28:56	0	0.5	0	0.0	0.0	0.00	17.220	-0.002	0.000	1473.51	998.74	-0.002	42°52'40.88'' N	65°18'49.88'' W	2025-10-04 12:29:01	
09:28:57	0	0.5	0	0.0	0.0	0.00	17.203	-0.002	0.000	1473.45	998.74	-0.002	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:29:02	
09:28:58	0	0.5	0	0.0	0.0	0.00	17.197	-0.002	0.000	1473.43	998.74	-0.002	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:29:03	
09:28:59	0	0.5	0	0.0	0.0	0.00	17.203	-0.002	0.000	1473.45	998.74	-0.002	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:29:04	
09:29:00	0	0.5	0	0.0	0.0	0.00	17.208	-0.002	0.000	1473.47	998.74	-0.002	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:29:05	
09:29:01	0	0.5	0	0.0	0.0	0.00	17.200	-0.002	0.000	1473.44	998.74	-0.002	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:29:06	
09:29:02	0	0.5	0	0.0	0.0	0.00	17.166	-0.002	0.000	1473.33	998.75	-0.002	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:29:07	
09:29:03	0	0.4	0	0.0	0.0	0.00	17.140	-0.002	0.000	1473.24	998.75	-0.002	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:29:08	
09:29:04	0	0.5	0	0.0	0.0	0.00	17.105	-0.002	0.000	1473.12	998.76	-0.002	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:29:09	
09:29:05	0	0.5	0	0.0	0.0	0.00	17.088	-0.002	0.000	1473.07	998.76	-0.002	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:29:10	
09:29:06	0	0.5	0	0.0	0.0	0.00	17.085	-0.002	0.000	1473.06	998.76	-0.002	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:29:11	
09:29:07	0	0.5	0	0.0	0.0	0.00	17.088	-0.002	0.000	1473.07	998.76	-0.002	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:29:12	
09:29:08	0	0.5	0	0.0	0.0	0.00	17.081	-0.002	0.000	1473.05	998.76	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:29:13	
09:29:09	0	0.5	0	0.0	0.0	0.00	17.058	-0.002	0.000	1472.97	998.77	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:29:14	
09:29:10	0	0.5	0	0.0	0.0	0.00	17.030	-0.002	0.000	1472.88	998.77	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:29:15	
09:29:11	0	0.5	0	0.0	0.0	0.00	17.005	-0.002	0.000	1472.80	998.78	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:29:16	
09:29:12	0	0.5	0	0.0	0.0	0.00	17.011	-0.002	0.000	1472.81	998.78	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:29:17	
09:29:13	0	0.5	0	0.0	0.0	0.00	17.013	-0.002	0.000	1472.82	998.78	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:29:18	
09:29:14	0	0.5	0	0.0	0.0	0.00	17.024	-0.002	0.000	1472.86	998.77	-0.002	42°52'40.88'' N	65°18'49.91'' W	2025-10-04 12:29:19	
09:29:15	0	0.5	0	0.0	0.0	0.00	17.062	-0.002	0.000	1472.98	998.77	-0.002	42°52'40.88'' N	65°18'49.91'' W	2025-10-04 12:29:20	
09:29:16	0	0.5	0	0.0	0.0	0.00	17.080	-0.002	0.000	1473.04	998.76	-0.002	42°52'40.88'' N	65°18'49.91'' W	2025-10-04 12:29:21	
09:29:17	0	0.5	0	0.0	0.0	0.00	17.073	-0.002	0.000	1473.02	998.77	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:29:22	
09:29:18	0	0.5	0	0.0	0.0	0.00	17.063	-0.002	0.000	1472.99	998.77	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:29:23	
09:29:19	0	0.5	0	0.0	0.0	0.00	17.082	-0.002	0.000	1473.05	998.76	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:29:24	
09:29:20	0	0.4	0	0.0	0.0	0.00	17.117	-0.002	0.000	1473.16	998.76	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:29:25	
09:29:21	0	0.5	0	0.0	0.0	0.00	17.105	-0.002	0.000	1473.12	998.76	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:29:26	
09:29:22	0	0.5	0	0.0	0.0	0.00	17.056	-0.002	0.000	1472.96	998.77	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:29:27	
09:29:23	0	0.5	0	0.0	0.0	0.00	17.037	-0.002	0.000	1472.90	998.77	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:29:28	
09:29:24	0	0.5	0	0.0	0.0	0.00	17.041	-0.002	0.000	1472.91	998.77	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:29:29	
09:29:25	0	0.5	0	0.0	0.0	0.00	17.034	-0.002	0.000	1472.89	998.77	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:29:30	
09:29:26	0	0.5	0	0.0	0.0	0.00	17.030	-0.002	0.000	1472.88	998.77	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:29:31	
09:29:27	0	0.5	0	0.0	0.0	0.00	17.040	-0.002	0.000	1472.91	998.77	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:29:32	
09:29:28	0	0.5	0	0.0	0.0	0.00	17.052	-0.002	0.000	1472.95	998.77	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:29:33	
09:29:29	0	0.5	0	0.0	0.0	0.00	17.053	-0.003	0.000	1472.95	998.77	-0.004	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:29:34	
09:29:30	0	0.5	0	0.0	0.0	0.00	17.029	-0.002	0.000	1472.87	998.77	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:29:35	
09:29:31	0	0.5	0	0.0	0.0	0.00	17.022	-0.002	0.000	1472.85	998.77	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:29:36	
09:29:32	0	0.5	0	0.0	0.0	0.00	17.020	-0.002	0.000	1472.84	998.77	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:29:37	
09:29:33	0	0.5	0	0.0	0.0	0.00	17.018	-0.002	0.000	1472.84	998.78	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:29:38	
09:29:34	0	0.5	0	0.0	0.0	0.00	17.030	-0.002	0.000	1472.88	998.77	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:29:39	
09:29:35	0	0.5	0	0.0	0.0	0.00	17.019	-0.002	0.000	1472.84	998.78	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:29:40	
09:29:36	0	0.5	0	0.0	0.0	0.00	17.004	-0.002	0.000	1472.79	998.78	-0.002	42°52'40.90'' N	65°18'49.91'' W	2025-10-04 12:29:41	
09:29:37	0	0.5	0	0.0	0.0	0.00	17.003	-0.002	0.000	1472.79	998.78	-0.002	42°52'40.90'' N	65°18'49.92'' W	2025-10-04 12:29:42	
09:29:38	0	0.5	0	0.0	0.0	0.00	17.016	-0.002	0.000	1472.83	998.78	-0.002	42°52'40.90'' N	65°18'49.93'' W	2025-10-04 12:29:43	
09:29:39	0	0.5	0	0.0	0.0	0.00	17.024	-0.002	0.000	1472.86	998.77	-0.002	42°52'40.90'' N	65°18'49.93'' W	2025-10-04 12:29:44	
09:29:40	0	0.5	0	0.0	0.0	0.00	17.021	-0.002	0.000	1472.85	998.77	-0.002	42°52'40.90'' N	65°18'49.92'' W	2025-10-04 12:29:45	
09:29:41	0	0.5	0	0.0	0.0	0.00	17.032	-0.001	0.000	1472.88	998.77	-0.001	42°52'40.90'' N	65°18'49.91'' W	2025-10-04 12:29:46	
09:29:42	0	0.5	0	0.0	0.0	0.00	17.044	-0.002	0.000	1472.92	998.77	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:29:47	
09:29:43	0	0.5	0	0.0	0.0	0.00	17.042	-0.002	0.000	1472.92	998.77	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:29:48	
09:29:44	0	0.5	0	0.0	0.0	0.00	17.034	-0.002	0.000	1472.89	998.77	-0.002	42°52'40.88'' N	65°18'49.91'' W	2025-10-04 12:29:49	
09:29:45	0	0.5	0	0.0	0.0	0.00	17.073	-0.002	0.000	1473.02	998.77	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:29:50	
09:29:46	0	0.5	0	0.0	0.0	0.00	17.060	-0.002	0.000	1472.98	998.77	-0.002	42°52'40.90'' N	65°18'49.91'' W	2025-10-04 12:29:51	
09:29:47	0	0.5	0	0.0	0.0	0.00	17.055	-0.002	0.000	1472.96	998.77	-0.002	42°52'40.90'' N	65°18'49.92'' W	2025-10-04 12:29:52	
09:29:48	0	0.5	0	0.0	0.0	0.00	17.062	-0.001	0.000	1472.98	998.77	-0.001	42°52'40.90'' N	65°18'49.93'' W	2025-10-04 12:29:53	
09:29:49	0	0.5	0	0.0	0.0	0.00	17.061	-0.002	0.000	1472.98	998.77	-0.002	42°52'40.90'' N	65°18'49.93'' W	2025-10-04 12:29:54	
09:29:50	0	0.5	0	0.0	0.0	0.00	17.078	-0.003	0.000	1473.04	998.76	-0.004	42°52'40.90'' N	65°18'49.92'' W	2025-10-04 12:29:55	
09:29:51	0	0.5	0	0.0	0.0	0.00	17.083	-0.001	0.000	1473.05	998.76	-0.001	42°52'40.90'' N	65°18'49.92'' W	2025-10-04 12:29:56	
09:29:52	0	0.5	0	0.0	0.0	0.00	17.098	-0.002	0.000	1473.10	998.76	-0.002	42°52'40.90'' N	65°18'49.91'' W	2025-10-04 12:29:57	
09:29:53	0	0.5	0	0.0	0.0	0.00	17.110	-0.002	0.000	1473.14	998.76	-0.002	42°52'40.90'' N	65°18'49.91'' W	2025-10-04 12:29:58	
09:29:54	0	0.5	0	0.0	0.0	0.00	17.101	-0.002	0.000	1473.11	998.76	-0.002	42°52'40.90'' N	65°18'49.91'' W	2025-10-04 12:29:59	
09:29:55	0	0.5	0	0.0	0.0	0.00	17.073	-0.002	0.000	1473.02	998.77	-0.002	42°52'40.90'' N	65°18'49.91'' W	2025-10-04 12:30:00	
09:29:56	0	0.5	0	0.0	0.0	0.00	17.078	-0.002	0.000	1473.04	998.76	-0.002	42°52'40.90'' N	65°18'49.91'' W	2025-10-04 12:30:01	
09:29:57	0	0.5	0	0.0	0.0	0.00	17.092	-0.002	0.000	1473.08	998.76	-0.002	42°52'40.90'' N	65°18'49.91'' W	2025-10-04 12:30:02	
09:29:58	0	0.5	0	0.0	0.0	0.00	17.093	-0.002	0.000	1473.09	998.76	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:30:03	
09:29:59	0	0.5	0	0.0	0.0	0.00	17.085	-0.003	0.000	1473.06	998.76	-0.004	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:30:04	
09:30:00	0	0.5	0	0.0	0.0	0.00	17.066	-0.002	0.000	1473.00	998.77	-0.002	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:30:05	
09:30:01	0	0.5	0	0.0	0.0	0.00	17.074	-0.002	0.000	1473.02	998.77	-0.002	42°52'40.90'' N	65°18'49.91'' W	2025-10-04 12:30:06	
09:30:02	0	0.5	0	0.0	0.0	0.00	17.082	-0.001	0.000	1473.05	998.76	-0.001	42°52'40.90'' N	65°18'49.91'' W	2025-10-04 12:30:07	
09:30:03	0	0.5	0	0.0	0.0	0.00	17.094	-0.002	0.000	1473.09	998.76	-0.002	42°52'40.90'' N	65°18'49.91'' W	2025-10-04 12:30:08	
09:30:04	0	0.5	0	0.0	0.0	0.00	17.082	-0.002	0.000	1473.05	998.76	-0.002	42°52'40.90'' N	65°18'49.91'' W	2025-10-04 12:30:09	
09:30:05	0	0.5	0	0.0	0.0	0.00	17.076	-0.002	0.000	1473.03	998.77	-0.002	42°52'40.90'' N	65°18'49.91'' W	2025-10-04 12:30:10	
09:30:06	0	0.5	0	0.0	0.0	0.00	17.082	-0.001	0.000	1473.05	998.76	-0.001	42°52'40.89'' N	65°18'49.91'' W	2025-10-04 12:30:11	
09:30:07	0	0.5	0	0.0	0.0	0.00	17.092	-0.002	0.000	1473.08	998.76	-0.002	42°52'40.89'' N	65°18'49.90'' W	2025-10-04 12:30:12	
09:30:08	0	0.5	0	0.0	0.0	0.00	17.096	-0.002	0.000	1473.10	998.76	-0.002	42°52'40.89'' N	65°18'49.90'' W	2025-10-04 12:30:13	
09:30:09	0	0.5	0	0.0	0.0	0.00	17.076	-0.001	0.000	1473.03	998.77	-0.001	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:30:14	
09:30:10	0	0.5	0	0.0	0.0	0.00	17.052	-0.002	0.000	1472.95	998.77	-0.002	42°52'40.89'' N	65°18'49.90'' W	2025-10-04 12:30:15	
09:30:11	0	0.5	0	0.0	0.0	0.00	17.050	-0.003	0.000	1472.94	998.77	-0.004	42°52'40.89'' N	65°18'49.90'' W	2025-10-04 12:30:16	
09:30:12	0	0.5	0	0.0	0.0	0.00	17.009	-0.002	0.000	1472.81	998.78	-0.002	42°52'40.89'' N	65°18'49.90'' W	2025-10-04 12:30:17	
09:30:13	0	0.5	0	0.0	0.0	0.00	16.972	-0.001	0.000	1472.69	998.78	-0.001	42°52'40.89'' N	65°18'49.90'' W	2025-10-04 12:30:18	
09:30:14	0	0.5	0	0.0	0.0	0.00	16.909	-0.002	0.000	1472.47	998.79	-0.002	42°52'40.89'' N	65°18'49.90'' W	2025-10-04 12:30:19	
09:30:15	0	0.5	0	0.0	0.0	0.00	16.885	-0.002	0.000	1472.39	998.80	-0.002	42°52'40.89'' N	65°18'49.90'' W	2025-10-04 12:30:20	
